,user_id,items_count,price,recommend
35808,76561198088222537,6,1.99,Sin Recomendaciones
35809,76561198088224663,65,751.38,Sin Recomendaciones
35810,76561198088224674,1,0.0,Sin Recomendaciones
35811,76561198088226514,14,59.96,Sin Recomendaciones
35812,76561198088227961,2,29.979999999999997,Sin Recomendaciones
35813,76561198088228692,122,852.51,100.0
35814,76561198088231449,26,165.88,Sin Recomendaciones
35815,76561198088238670,123,818.91,Sin Recomendaciones
35816,76561198088239042,4,0.0,Sin Recomendaciones
35817,76561198088240927,4,0.0,Sin Recomendaciones
35818,76561198088246808,2,0.0,Sin Recomendaciones
35819,76561198088247035,61,479.68,85.71428571428571
35820,76561198088257708,13,29.979999999999997,Sin Recomendaciones
35821,76561198088259898,55,1037.53,Sin Recomendaciones
35822,76561198088266889,21,14.98,Sin Recomendaciones
35823,76561198088278151,14,124.92999999999999,Sin Recomendaciones
35824,76561198088279126,14,114.89,Sin Recomendaciones
35825,76561198088279635,50,515.5600000000001,Sin Recomendaciones
35826,76561198088280215,9,54.95,Sin Recomendaciones
35827,76561198088280275,4,49.98,Sin Recomendaciones
35828,76561198088284358,4,19.98,Sin Recomendaciones
35829,76561198088290361,26,212.89,Sin Recomendaciones
35830,76561198088291430,232,2312.72,Sin Recomendaciones
35831,76561198088291608,1,0.0,Sin Recomendaciones
35832,76561198088292793,11,89.94,Sin Recomendaciones
35833,76561198088292952,2,19.99,Sin Recomendaciones
35834,76561198088294044,8,59.99,Sin Recomendaciones
35835,76561198088296689,53,518.68,100.0
35836,76561198088300427,78,596.5699999999999,Sin Recomendaciones
35837,76561198088303863,40,84.94,Sin Recomendaciones
35838,76561198088307038,25,109.92999999999999,Sin Recomendaciones
35839,76561198088307594,12,230.87,Sin Recomendaciones
35840,76561198088307627,14,19.99,Sin Recomendaciones
35841,76561198088311038,1,0.0,Sin Recomendaciones
35842,76561198088311421,11,70.96,Sin Recomendaciones
35843,76561198088315165,68,715.37,0.0
35844,76561198088320031,108,274.87,66.66666666666666
35845,76561198088321359,1,0.0,Sin Recomendaciones
35846,76561198088330505,73,362.72,Sin Recomendaciones
35847,76561198088332982,18,9.99,Sin Recomendaciones
35848,76561198088334047,9,0.0,Sin Recomendaciones
35849,76561198088334125,2,0.0,Sin Recomendaciones
35850,76561198088336699,18,144.91,Sin Recomendaciones
35851,76561198088340679,58,683.54,100.0
35852,76561198088342391,3,0.0,Sin Recomendaciones
35853,76561198088343405,1,0.0,Sin Recomendaciones
35854,76561198088343958,33,114.92999999999999,Sin Recomendaciones
35855,76561198088348251,7,37.96,Sin Recomendaciones
35856,76561198088353235,57,437.71,Sin Recomendaciones
35857,76561198088356471,12,140.93,Sin Recomendaciones
35858,76561198088356738,11,134.95,Sin Recomendaciones
35859,76561198088359844,15,165.88,Sin Recomendaciones
35860,76561198088361642,1,19.99,Sin Recomendaciones
35861,76561198088366669,28,110.91,Sin Recomendaciones
35862,76561198088367955,4,19.99,100.0
35863,76561198088370821,1,0.0,Sin Recomendaciones
35864,76561198088373967,29,200.92,Sin Recomendaciones
35865,76561198088375962,28,94.92,100.0
35866,76561198088377808,20,175.89999999999998,Sin Recomendaciones
35867,76561198088378367,106,841.3199999999999,100.0
35868,76561198088378528,11,49.980000000000004,100.0
35869,76561198088380296,4,9.99,Sin Recomendaciones
35870,76561198088380839,15,84.96000000000001,Sin Recomendaciones
35871,76561198088381412,8,29.98,Sin Recomendaciones
35872,76561198088382244,17,134.92,Sin Recomendaciones
35873,76561198088390828,19,0.0,Sin Recomendaciones
35874,76561198088391518,43,455.78999999999996,100.0
35875,76561198088394689,4,19.99,Sin Recomendaciones
35876,76561198088397505,86,631.52,100.0
35877,76561198088398024,1,0.0,Sin Recomendaciones
35878,76561198088398717,3,0.0,Sin Recomendaciones
35879,76561198088399476,19,69.95,Sin Recomendaciones
35880,76561198088399664,18,299.88,Sin Recomendaciones
35881,76561198088401537,16,69.95,Sin Recomendaciones
35882,76561198088402422,23,165.87,100.0
35883,76561198088407985,81,903.49,55.55555555555556
35884,76561198088408984,30,264.83,66.66666666666666
35885,76561198088409327,1,0.0,Sin Recomendaciones
35886,76561198088410029,8,84.95,Sin Recomendaciones
35887,76561198088410602,27,47.96,100.0
35888,76561198088415575,47,369.74,Sin Recomendaciones
35889,76561198088416466,46,64.94,100.0
35890,76561198088418737,1,0.0,Sin Recomendaciones
35891,76561198088418954,23,41.96,Sin Recomendaciones
35892,76561198088422850,3,0.0,Sin Recomendaciones
35893,76561198088427353,5,42.96,Sin Recomendaciones
35894,76561198088430070,6,29.97,Sin Recomendaciones
35895,76561198088437475,7,0.0,Sin Recomendaciones
35896,76561198088437883,34,249.83999999999997,Sin Recomendaciones
35897,76561198088438223,4,24.98,Sin Recomendaciones
35898,76561198088441209,19,0.0,Sin Recomendaciones
35899,76561198088442002,20,255.85,Sin Recomendaciones
35900,76561198088446357,38,224.86999999999998,Sin Recomendaciones
35901,76561198088447673,36,244.84,Sin Recomendaciones
35902,76561198088458176,11,0.0,Sin Recomendaciones
35903,76561198088463711,64,199.92000000000002,100.0
35904,76561198088472271,56,533.71,100.0
35905,76561198088472385,66,690.53,100.0
35906,76561198088475167,27,257.84,Sin Recomendaciones
35907,76561198088475853,2,0.0,Sin Recomendaciones
35908,76561198088476495,60,458.71999999999997,Sin Recomendaciones
35909,76561198088477241,12,14.99,Sin Recomendaciones
35910,76561198088481836,2,9.99,Sin Recomendaciones
35911,76561198088482436,19,64.97,Sin Recomendaciones
35912,76561198088483761,2,12.98,Sin Recomendaciones
35913,76561198088484027,20,49.96,Sin Recomendaciones
35914,76561198088484161,3,0.0,Sin Recomendaciones
35915,76561198088484534,3,24.98,Sin Recomendaciones
35916,76561198088485452,101,332.8,0.0
35917,76561198088486347,49,355.76,Sin Recomendaciones
35918,76561198088486397,3,14.99,Sin Recomendaciones
35919,76561198088490613,10,19.99,100.0
35920,76561198088491222,53,642.6999999999999,Sin Recomendaciones
35921,76561198088492399,31,234.88,Sin Recomendaciones
35922,76561198088502466,63,380.84000000000003,Sin Recomendaciones
35923,76561198088502736,22,192.91,Sin Recomendaciones
35924,76561198088508070,21,244.67,100.0
35925,76561198088508572,9,84.97,Sin Recomendaciones
35926,76561198088511149,6,0.0,Sin Recomendaciones
35927,76561198088513449,1,0.0,Sin Recomendaciones
35928,76561198088515478,20,184.93,Sin Recomendaciones
35929,76561198088516517,3,39.98,Sin Recomendaciones
35930,76561198088519752,5,49.96,Sin Recomendaciones
35931,76561198088522695,6,37.96,Sin Recomendaciones
35932,76561198088524919,29,237.81,Sin Recomendaciones
35933,76561198088530274,27,89.97,Sin Recomendaciones
35934,76561198088531301,36,434.81,100.0
35935,76561198088531324,20,199.89,100.0
35936,76561198088535956,1,0.0,Sin Recomendaciones
35937,76561198088538797,53,419.74,100.0
35938,76561198088539105,80,676.56,Sin Recomendaciones
35939,76561198088539209,20,44.97,Sin Recomendaciones
35940,76561198088542650,26,187.9,Sin Recomendaciones
35941,76561198088542836,18,186.84,Sin Recomendaciones
35942,76561198088546483,13,34.97,Sin Recomendaciones
35943,76561198088546651,12,174.95,Sin Recomendaciones
35944,76561198088551332,9,0.0,Sin Recomendaciones
35945,76561198088554115,8,29.979999999999997,Sin Recomendaciones
35946,76561198088555989,5,14.99,Sin Recomendaciones
35947,76561198088556597,45,139.91,Sin Recomendaciones
35948,76561198088557973,2,39.99,Sin Recomendaciones
35949,76561198088560321,55,271.89,Sin Recomendaciones
35950,76561198088560485,144,946.47,Sin Recomendaciones
35951,76561198088560670,68,515.75,Sin Recomendaciones
35952,76561198088568192,45,487.71999999999997,Sin Recomendaciones
35953,76561198088568713,6,39.980000000000004,Sin Recomendaciones
35954,76561198088568935,43,385.74,50.0
35955,76561198088569248,4,14.99,Sin Recomendaciones
35956,76561198088571383,49,675.84,100.0
35957,76561198088572963,1,0.0,Sin Recomendaciones
35958,76561198088573171,31,192.85,Sin Recomendaciones
35959,76561198088573237,24,54.95,Sin Recomendaciones
35960,76561198088577034,7,34.98,Sin Recomendaciones
35961,76561198088577105,2,9.99,Sin Recomendaciones
35962,76561198088580022,16,64.95,100.0
35963,76561198088581628,45,388.75,Sin Recomendaciones
35964,76561198088582049,33,69.96,Sin Recomendaciones
35965,76561198088583151,49,650.71,Sin Recomendaciones
35966,76561198088583840,120,1845.02,50.0
35967,76561198088584293,29,465.78999999999996,50.0
35968,76561198088585765,1,0.0,Sin Recomendaciones
35969,76561198088590641,9,34.97,Sin Recomendaciones
35970,76561198088595688,23,189.93,Sin Recomendaciones
35971,76561198088596533,20,434.85,Sin Recomendaciones
35972,76561198088596725,24,0.0,Sin Recomendaciones
35973,76561198088598699,4,9.99,Sin Recomendaciones
35974,76561198088599132,52,714.66,100.0
35975,76561198088599480,17,89.94,Sin Recomendaciones
35976,76561198088601141,17,104.94,Sin Recomendaciones
35977,76561198088602624,1,0.0,Sin Recomendaciones
35978,76561198088603213,7,0.0,Sin Recomendaciones
35979,76561198088604675,62,481.7,Sin Recomendaciones
35980,76561198088606103,27,124.91,100.0
35981,76561198088606516,45,342.75,100.0
35982,76561198088607651,1,0.0,Sin Recomendaciones
35983,76561198088610189,2,29.99,Sin Recomendaciones
35984,76561198088615458,27,172.91,Sin Recomendaciones
35985,76561198088615969,308,3114.92,100.0
35986,76561198088617212,118,1798.03,Sin Recomendaciones
35987,76561198088617589,1,0.0,Sin Recomendaciones
35988,76561198088617592,41,254.94,Sin Recomendaciones
35989,76561198088619243,47,103.9,Sin Recomendaciones
35990,76561198088630695,30,189.9,Sin Recomendaciones
35991,76561198088631217,1,9.99,Sin Recomendaciones
35992,76561198088633724,66,830.5,100.0
35993,76561198088634120,54,593.58,100.0
35994,76561198088635279,94,611.59,100.0
35995,76561198088637424,1,0.0,Sin Recomendaciones
35996,76561198088639005,3,0.0,Sin Recomendaciones
35997,76561198088639536,1,9.99,Sin Recomendaciones
35998,76561198088639620,42,717.64,Sin Recomendaciones
35999,76561198088641465,2,0.0,Sin Recomendaciones
36000,76561198088645276,47,278.84000000000003,Sin Recomendaciones
36001,76561198088645702,128,1418.8799999999999,Sin Recomendaciones
36002,76561198088648280,78,981.3299999999999,Sin Recomendaciones
36003,76561198088650590,79,1074.43,Sin Recomendaciones
36004,76561198088651687,43,465.76,Sin Recomendaciones
36005,76561198088651746,2,9.99,Sin Recomendaciones
36006,76561198088655268,35,479.77,100.0
36007,76561198088656790,7,61.95,Sin Recomendaciones
36008,76561198088658300,4,59.99,Sin Recomendaciones
36009,76561198088659185,10,59.95,Sin Recomendaciones
36010,76561198088661531,178,1862.95,100.0
36011,76561198088662572,8,9.99,Sin Recomendaciones
36012,76561198088667090,2,0.0,Sin Recomendaciones
36013,76561198088668608,50,518.68,100.0
36014,76561198088669200,11,9.99,Sin Recomendaciones
36015,76561198088670023,54,569.61,Sin Recomendaciones
36016,76561198088672145,39,629.71,Sin Recomendaciones
36017,76561198088672275,20,353.8,Sin Recomendaciones
36018,76561198088673000,72,686.52,Sin Recomendaciones
36019,76561198088673148,2,19.98,Sin Recomendaciones
36020,76561198088673274,46,337.81,Sin Recomendaciones
36021,76561198088677431,2,0.0,Sin Recomendaciones
36022,76561198088678391,21,345.78999999999996,Sin Recomendaciones
36023,76561198088679461,26,320.82,Sin Recomendaciones
36024,76561198088681787,19,232.82999999999998,Sin Recomendaciones
36025,76561198088682711,3,0.0,Sin Recomendaciones
36026,76561198088683782,5,19.99,Sin Recomendaciones
36027,76561198088683952,6,92.95,Sin Recomendaciones
36028,76561198088687879,38,407.7,Sin Recomendaciones
36029,76561198088689262,3,24.99,Sin Recomendaciones
36030,76561198088690932,27,29.98,Sin Recomendaciones
36031,76561198088694136,3,0.0,Sin Recomendaciones
36032,76561198088694929,1,0.0,Sin Recomendaciones
36033,76561198088696977,2,9.99,Sin Recomendaciones
36034,76561198088698631,21,161.91,Sin Recomendaciones
36035,76561198088699917,32,244.81,50.0
36036,76561198088700626,15,69.95,100.0
36037,76561198088701303,29,230.82,100.0
36038,76561198088709404,72,672.66,100.0
36039,76561198088714093,8,99.96000000000001,Sin Recomendaciones
36040,76561198088714719,7,44.97,Sin Recomendaciones
36041,76561198088716282,194,2004.93,75.0
36042,76561198088719806,15,9.99,Sin Recomendaciones
36043,76561198088720737,26,114.95,100.0
36044,76561198088725596,1,0.0,Sin Recomendaciones
36045,76561198088727314,32,253.63,Sin Recomendaciones
36046,76561198088729227,53,356.53,Sin Recomendaciones
36047,76561198088733623,41,289.26,Sin Recomendaciones
36048,76561198088733960,31,429.8,Sin Recomendaciones
36049,76561198088735734,7,9.99,Sin Recomendaciones
36050,76561198088736239,17,20.979999999999997,Sin Recomendaciones
36051,76561198088738072,1,0.0,Sin Recomendaciones
36052,76561198088738247,27,227.9,Sin Recomendaciones
36053,76561198088739266,1,0.0,Sin Recomendaciones
36054,76561198088742455,1,9.99,Sin Recomendaciones
36055,76561198088743596,16,2.99,100.0
36056,76561198088745442,80,706.51,100.0
36057,76561198088748682,260,2974.16,100.0
36058,76561198088748895,33,252.81,100.0
36059,76561198088751275,3,19.99,100.0
36060,76561198088752860,3,49.97,Sin Recomendaciones
36061,76561198088755490,35,267.79,100.0
36062,76561198088756947,44,487.7,Sin Recomendaciones
36063,76561198088757963,5,62.96,Sin Recomendaciones
36064,76561198088758200,38,93.96000000000001,Sin Recomendaciones
36065,76561198088760451,12,150.9,Sin Recomendaciones
36066,76561198088761134,38,463.77,Sin Recomendaciones
36067,76561198088763793,18,134.91,Sin Recomendaciones
36068,76561198088776018,36,456.8,100.0
36069,76561198088777613,1,0.0,Sin Recomendaciones
36070,76561198088778667,1,0.0,Sin Recomendaciones
36071,76561198088779915,39,393.74,100.0
36072,76561198088783449,47,367.76,Sin Recomendaciones
36073,76561198088785160,24,221.82,100.0
36074,76561198088785660,75,542.71,100.0
36075,76561198088788251,31,327.77,Sin Recomendaciones
36076,76561198088789344,3,14.99,Sin Recomendaciones
36077,76561198088790225,18,194.9,Sin Recomendaciones
36078,76561198088791544,11,205.87,Sin Recomendaciones
36079,76561198088793712,5,29.979999999999997,Sin Recomendaciones
36080,76561198088794142,16,254.85999999999999,Sin Recomendaciones
36081,76561198088795247,1,19.99,Sin Recomendaciones
36082,76561198088795912,62,362.18,100.0
36083,76561198088799241,76,526.72,Sin Recomendaciones
36084,76561198088801581,19,114.92,100.0
36085,7656119808880205,10,19.99,Sin Recomendaciones
36086,76561198088802064,115,1932.1,100.0
36087,76561198088802805,15,49.96,100.0
36088,76561198088806161,21,190.85999999999999,100.0
36089,76561198088807138,109,2020.7,100.0
36090,76561198088808564,117,801.46,100.0
36091,76561198088809382,3,0.0,Sin Recomendaciones
36092,76561198088810638,25,204.88,Sin Recomendaciones
36093,76561198088812319,35,67.95,Sin Recomendaciones
36094,76561198088813779,90,1061.34,100.0
36095,76561198088814202,9,0.0,Sin Recomendaciones
36096,76561198088815236,50,326.78,Sin Recomendaciones
36097,76561198088823171,1,0.0,Sin Recomendaciones
36098,76561198088823447,8,0.0,Sin Recomendaciones
36099,76561198088826448,19,99.91,Sin Recomendaciones
36100,76561198088826604,52,684.55,Sin Recomendaciones
36101,76561198088829844,3,0.99,Sin Recomendaciones
36102,76561198088830380,37,624.6999999999999,Sin Recomendaciones
36103,76561198088830592,26,86.92999999999999,100.0
36104,76561198088830824,1,0.0,Sin Recomendaciones
36105,76561198088838638,130,1290.17,100.0
36106,76561198088843017,26,413.78999999999996,Sin Recomendaciones
36107,76561198088844664,71,1023.48,100.0
36108,76561198088844840,125,905.4,100.0
36109,76561198088846060,24,134.91,Sin Recomendaciones
36110,76561198088847636,19,130.91,Sin Recomendaciones
36111,76561198088848644,1,0.0,Sin Recomendaciones
36112,76561198088850162,23,44.97,Sin Recomendaciones
36113,76561198088850943,51,426.55,Sin Recomendaciones
36114,76561198088852059,169,311.84,100.0
36115,76561198088854011,2,0.0,100.0
36116,76561198088854780,3,39.98,Sin Recomendaciones
36117,76561198088856110,20,49.97,Sin Recomendaciones
36118,76561198088857515,39,754.72,100.0
36119,76561198088860373,19,79.97,Sin Recomendaciones
36120,76561198088860621,45,159.88,100.0
36121,76561198088865795,23,0.0,100.0
36122,76561198088865993,32,288.81,100.0
36123,76561198088868685,4,14.99,Sin Recomendaciones
36124,76561198088869440,62,586.64,100.0
36125,76561198088870250,15,39.96,100.0
36126,76561198088870703,34,122.89,Sin Recomendaciones
36127,76561198088873301,215,2639.39,Sin Recomendaciones
36128,76561198088873808,3,0.0,Sin Recomendaciones
36129,76561198088873814,1,0.0,Sin Recomendaciones
36130,76561198088874821,2,0.0,Sin Recomendaciones
36131,76561198088880648,41,292.79,100.0
36132,76561198088881293,16,272.87,Sin Recomendaciones
36133,76561198088881478,81,469.66999999999996,100.0
36134,76561198088882253,38,387.78999999999996,Sin Recomendaciones
36135,76561198088886304,97,1454.24,Sin Recomendaciones
36136,76561198088889229,5,79.96000000000001,Sin Recomendaciones
36137,76561198088889521,52,321.71,Sin Recomendaciones
36138,76561198088890688,38,67.93,100.0
36139,76561198088890825,37,523.62,100.0
36140,76561198088891836,20,137.93,100.0
36141,76561198088892521,55,653.52,100.0
36142,76561198088893396,4,19.99,Sin Recomendaciones
36143,76561198088893742,6,19.98,Sin Recomendaciones
36144,76561198088899777,86,1189.23,Sin Recomendaciones
36145,76561198088900187,10,144.96,Sin Recomendaciones
36146,76561198088901123,17,265.87,Sin Recomendaciones
36147,76561198088902095,1,9.99,Sin Recomendaciones
36148,76561198088903091,18,109.94,Sin Recomendaciones
36149,76561198088903432,15,0.0,Sin Recomendaciones
36150,76561198088907884,127,1642.07,Sin Recomendaciones
36151,76561198088910028,19,58.95,Sin Recomendaciones
36152,76561198088910522,26,139.89,Sin Recomendaciones
36153,76561198088910662,120,1266.54,Sin Recomendaciones
36154,76561198088913673,2,0.0,Sin Recomendaciones
36155,76561198088915006,6,9.99,Sin Recomendaciones
36156,76561198088917465,30,104.95,Sin Recomendaciones
36157,76561198088917894,3,0.0,Sin Recomendaciones
36158,76561198088918807,136,1002.4,100.0
36159,76561198088921919,209,2749.36,Sin Recomendaciones
36160,76561198088923669,3,19.99,Sin Recomendaciones
36161,76561198088927562,47,623.69,Sin Recomendaciones
36162,76561198088927969,63,471.67,Sin Recomendaciones
36163,76561198088929153,7,119.94,Sin Recomendaciones
36164,76561198088929935,6,119.97,Sin Recomendaciones
36165,76561198088930317,17,176.88,Sin Recomendaciones
36166,76561198088930910,58,247.82999999999998,0.0
36167,76561198088931923,39,404.82,100.0
36168,76561198088932649,22,108.95,Sin Recomendaciones
36169,76561198088932660,130,426.67,50.0
36170,76561198088933292,4,0.0,Sin Recomendaciones
36171,76561198088940534,55,423.75,Sin Recomendaciones
36172,76561198088942194,18,175.9,Sin Recomendaciones
36173,76561198088943060,26,421.81,Sin Recomendaciones
36174,76561198088944164,25,290.81,100.0
36175,76561198088944293,131,1666.14,60.0
36176,76561198088947777,65,662.33,100.0
36177,76561198088948199,82,1011.4,100.0
36178,76561198088949412,2,0.0,Sin Recomendaciones
36179,76561198088950123,83,380.75,Sin Recomendaciones
36180,76561198088952534,54,482.61,Sin Recomendaciones
36181,76561198088953440,1,0.0,Sin Recomendaciones
36182,76561198088957798,76,174.9,Sin Recomendaciones
36183,76561198088958092,2,14.99,Sin Recomendaciones
36184,76561198088958319,1,0.0,Sin Recomendaciones
36185,76561198088959372,16,69.96,Sin Recomendaciones
36186,76561198088963802,13,172.91,Sin Recomendaciones
36187,76561198088966110,27,312.83,Sin Recomendaciones
36188,76561198088971411,31,64.93,Sin Recomendaciones
36189,76561198088973416,1,0.0,Sin Recomendaciones
36190,76561198088974083,1,19.99,Sin Recomendaciones
36191,76561198088974596,144,841.34,100.0
36192,76561198088975680,3,19.99,Sin Recomendaciones
36193,76561198088983081,30,275.87,Sin Recomendaciones
36194,76561198088983592,14,145.91,Sin Recomendaciones
36195,76561198088984855,4,24.99,Sin Recomendaciones
36196,76561198088988053,26,159.89,Sin Recomendaciones
36197,76561198088988671,2,0.0,Sin Recomendaciones
36198,76561198088989342,2,0.0,Sin Recomendaciones
36199,76561198088993767,12,74.94,Sin Recomendaciones
36200,76561198088994206,19,124.93,Sin Recomendaciones
36201,76561198088994310,3,0.0,Sin Recomendaciones
36202,76561198088994823,20,119.92,Sin Recomendaciones
36203,76561198088996332,6,14.99,Sin Recomendaciones
36204,76561198088999060,4,39.98,Sin Recomendaciones
36205,76561198088999681,1,0.0,Sin Recomendaciones
36206,76561198089000227,3,39.97,Sin Recomendaciones
36207,76561198089002231,7,207.86,Sin Recomendaciones
36208,76561198089004769,16,130.89,Sin Recomendaciones
36209,76561198089005791,6,19.99,Sin Recomendaciones
36210,76561198089007454,42,79.94,100.0
36211,76561198089007820,2,4.99,Sin Recomendaciones
36212,76561198089007932,8,64.97,100.0
36213,76561198089010454,13,34.98,Sin Recomendaciones
36214,76561198089011857,8,39.97,Sin Recomendaciones
36215,76561198089012992,4,27.97,Sin Recomendaciones
36216,76561198089015852,1,0.0,Sin Recomendaciones
36217,76561198089020463,7,189.96,Sin Recomendaciones
36218,76561198089021273,5,0.0,Sin Recomendaciones
36219,76561198089021535,15,0.0,Sin Recomendaciones
36220,76561198089024454,54,617.65,Sin Recomendaciones
36221,76561198089024507,13,57.92,Sin Recomendaciones
36222,76561198089025822,18,0.0,100.0
36223,76561198089026473,31,29.97,100.0
36224,76561198089026744,28,175.86,Sin Recomendaciones
36225,76561198089027615,5,14.99,Sin Recomendaciones
36226,76561198089029910,12,119.91,Sin Recomendaciones
36227,76561198089032468,1,0.0,Sin Recomendaciones
36228,76561198089032867,81,1084.07,100.0
36229,76561198089034728,1,0.99,Sin Recomendaciones
36230,76561198089036329,19,197.87,Sin Recomendaciones
36231,76561198089037205,74,640.6,Sin Recomendaciones
36232,76561198089041297,19,265.83,Sin Recomendaciones
36233,76561198089041672,1,0.0,Sin Recomendaciones
36234,76561198089041952,1,9.99,Sin Recomendaciones
36235,76561198089044145,17,19.99,Sin Recomendaciones
36236,76561198089044150,1,0.0,Sin Recomendaciones
36237,76561198089044492,5,9.99,Sin Recomendaciones
36238,76561198089046248,1,0.0,Sin Recomendaciones
36239,76561198089048896,44,404.76,Sin Recomendaciones
36240,76561198089050569,5,79.98,Sin Recomendaciones
36241,76561198089053447,1,0.0,Sin Recomendaciones
36242,76561198089053903,36,326.61,100.0
36243,76561198089054275,93,211.3,Sin Recomendaciones
36244,76561198089054941,10,95.95,Sin Recomendaciones
36245,76561198089055002,12,134.93,Sin Recomendaciones
36246,76561198089056043,13,142.91,Sin Recomendaciones
36247,76561198089057871,1,0.0,Sin Recomendaciones
36248,76561198089058724,3,9.99,Sin Recomendaciones
36249,76561198089058865,2,0.0,Sin Recomendaciones
36250,76561198089060061,56,672.55,Sin Recomendaciones
36251,76561198089060461,15,214.95,Sin Recomendaciones
36252,76561198089060735,13,56.94,Sin Recomendaciones
36253,76561198089063139,1,0.0,Sin Recomendaciones
36254,76561198089064393,35,228.85,Sin Recomendaciones
36255,76561198089065693,36,168.85999999999999,Sin Recomendaciones
36256,76561198089068287,10,104.92,Sin Recomendaciones
36257,76561198089068597,13,44.97,Sin Recomendaciones
36258,76561198089069408,15,107.92,Sin Recomendaciones
36259,76561198089073119,2,0.0,Sin Recomendaciones
36260,76561198089076206,62,761.4,100.0
36261,76561198089077508,5,44.97,Sin Recomendaciones
36262,76561198089077856,4,4.99,Sin Recomendaciones
36263,76561198089081297,4,24.98,Sin Recomendaciones
36264,76561198089082829,45,403.8,50.0
36265,76561198089083202,85,877.24,0.0
36266,76561198089084860,20,169.88,100.0
36267,76561198089085067,14,135.91,Sin Recomendaciones
36268,76561198089092250,89,863.48,Sin Recomendaciones
36269,76561198089092783,28,344.72,Sin Recomendaciones
36270,76561198089093825,65,759.02,75.0
36271,76561198089094606,6,39.97,Sin Recomendaciones
36272,76561198089097356,3,29.979999999999997,Sin Recomendaciones
36273,76561198089098193,43,814.66,Sin Recomendaciones
36274,76561198089099574,2,0.0,Sin Recomendaciones
36275,76561198089101981,62,381.74,Sin Recomendaciones
36276,76561198089104925,8,130.93,Sin Recomendaciones
36277,76561198089107316,3,39.97,Sin Recomendaciones
36278,76561198089113522,14,109.93,Sin Recomendaciones
36279,76561198089117691,97,326.8,50.0
36280,76561198089123722,54,345.74,Sin Recomendaciones
36281,76561198089124436,2,0.0,Sin Recomendaciones
36282,76561198089124575,5,64.95,Sin Recomendaciones
36283,76561198089125438,1,0.0,Sin Recomendaciones
36284,76561198089125974,78,671.65,Sin Recomendaciones
36285,76561198089127271,38,206.82,100.0
36286,76561198089127380,25,154.89,Sin Recomendaciones
36287,76561198089129708,2,0.0,Sin Recomendaciones
36288,76561198089130057,18,114.93,Sin Recomendaciones
36289,76561198089131001,121,1265.16,100.0
36290,76561198089131119,7,14.99,Sin Recomendaciones
36291,76561198089131355,12,59.97,Sin Recomendaciones
36292,76561198089135179,150,642.64,100.0
36293,76561198089141749,13,54.94,Sin Recomendaciones
36294,76561198089150536,6,9.99,Sin Recomendaciones
36295,76561198089152056,1,0.0,Sin Recomendaciones
36296,76561198089152058,36,682.43,Sin Recomendaciones
36297,76561198089153132,54,826.32,Sin Recomendaciones
36298,76561198089153664,51,489.75,Sin Recomendaciones
36299,76561198089155376,4,0.0,Sin Recomendaciones
36300,76561198089157499,11,19.99,Sin Recomendaciones
36301,76561198089158782,137,1019.23,66.66666666666666
36302,76561198089160897,88,850.1,100.0
36303,76561198089161657,3,24.98,Sin Recomendaciones
36304,76561198089171318,15,99.95,Sin Recomendaciones
36305,76561198089171377,4,0.0,Sin Recomendaciones
36306,76561198089174540,12,19.99,Sin Recomendaciones
36307,76561198089175564,1,0.0,Sin Recomendaciones
36308,76561198089178080,5,44.97,Sin Recomendaciones
36309,76561198089179751,8,39.98,Sin Recomendaciones
36310,76561198089179910,68,1138.42,100.0
36311,76561198089183062,56,419.74,Sin Recomendaciones
36312,76561198089185565,7,127.91,Sin Recomendaciones
36313,76561198089188327,11,109.94,Sin Recomendaciones
36314,76561198089191476,30,185.87,100.0
36315,76561198089193401,19,119.92,100.0
36316,76561198089195777,15,162.88,100.0
36317,76561198089197351,92,964.42,Sin Recomendaciones
36318,76561198089200630,34,219.85999999999999,100.0
36319,76561198089201181,10,19.99,Sin Recomendaciones
36320,76561198089204482,26,23.96,33.33333333333333
36321,76561198089205120,6,9.99,Sin Recomendaciones
36322,76561198089206435,33,54.96,Sin Recomendaciones
36323,76561198089211416,13,209.95000000000002,Sin Recomendaciones
36324,76561198089213571,7,59.980000000000004,Sin Recomendaciones
36325,76561198089218611,73,636.64,Sin Recomendaciones
36326,76561198089220459,62,704.5799999999999,100.0
36327,76561198089222425,23,270.78999999999996,Sin Recomendaciones
36328,76561198089224045,4,0.0,Sin Recomendaciones
36329,76561198089224083,32,414.76,Sin Recomendaciones
36330,76561198089225181,78,489.59,Sin Recomendaciones
36331,76561198089228252,97,639.62,100.0
36332,76561198089229212,8,19.98,Sin Recomendaciones
36333,76561198089234698,7,0.0,Sin Recomendaciones
36334,76561198089237429,12,34.97,Sin Recomendaciones
36335,76561198089238166,28,154.92,Sin Recomendaciones
36336,76561198089239323,56,14.99,Sin Recomendaciones
36337,76561198089239748,1,0.0,Sin Recomendaciones
36338,76561198089241366,9,147.95,Sin Recomendaciones
36339,76561198089241750,11,34.98,Sin Recomendaciones
36340,76561198089242036,109,1051.31,100.0
36341,76561198089242816,2,0.0,Sin Recomendaciones
36342,76561198089242996,10,149.93,Sin Recomendaciones
36343,76561198089243087,11,107.9,Sin Recomendaciones
36344,76561198089245812,7,39.97,Sin Recomendaciones
36345,76561198089249672,9,49.97,Sin Recomendaciones
36346,76561198089252381,27,450.54,Sin Recomendaciones
