,title,item_id,tags,score
4379,Edge of Space,238240.0,"2d, sci-fi, metroidvania, steamtradingcards, indie, pixelgraphics, sandbox, space, adventure, platformer, rpg, single-player, crafting, multiplayer, singleplayer, action, openworld, building, survival, sidescroller, co-op, multi-player, steamachievements, exploration14.99handyman studios",0.5350041449713084
1690,King Arthur's Gold,219830.0,"onlineco-op, onlinemulti-player, 2d, steamtradingcards, strategy, indie, pixelgraphics, sandbox, competitive, cross-platformmultiplayer, casual, partialcontrollersupport, fast-paced, adventure, includesleveleditor, platformer, single-player, multiplayer, singleplayer, action, medieval, building, zombies, sidescroller, co-op, multi-player, in-apppurchases, steamachievements, team-based, funny9.99transhuman design",0.5347959863620022
2435,Freedom Planet,248310.0,"anime, steamcloud, 2d, difficult, storyrich, steamtradingcards, indie, pixelgraphics, retro, fast-paced, greatsoundtrack, femaleprotagonist, adventure, platformer, single-player, cute, singleplayer, action, classic, steamleaderboards, aliens, fullcontrollersupport, sidescroller, steamachievements, kickstarter, funny14.99galaxytrail",0.5335828233793437
22421,Transmissions: Element 120,365300.0,"fps, steamcloud, first-person, sci-fi, walkingsimulator, short, indie, atmospheric, puzzle, shooter, freetoplay, partialcontrollersupport, captionsavailable, adventure, mod, single-player, multiplayer, horror, singleplayer, action, openworld, zombies, survival, co-op, steamachievements0.0shokunin,thomas m. visser,vincent thiele",0.530952964551594
31247,S.T.A.L.K.E.R.: Call of Pripyat,41700.0,"fps, first-person, sci-fi, sandbox, atmospheric, survivalhorror, shooter, adventure, rpg, single-player, multiplayer, post-apocalyptic, horror, singleplayer, action, classic, openworld, actionrpg, zombies, survival, multi-player, moddable19.99gsc game world",0.530952964551594
29997,Warframe,230410.0,"ninja, fps, parkour, cyberpunk, sci-fi, steamtradingcards, shooter, freetoplay, partialcontrollersupport, space, rpg, single-player, multiplayer, singleplayer, action, thirdperson, massivelymultiplayer, pve, hackandslash, onlineco-op, futuristic, co-op, multi-player, in-apppurchases, third-personshooter0.0digital extremes",0.5305748111696229
31492,Mass Effect,17460.0,"charactercustomization, darkfantasy, sci-fi, storyrich, atmospheric, romance, shooter, space, greatsoundtrack, femaleprotagonist, adventure, rpg, single-player, singleplayer, action, thirdperson, openworld, real-timewithpause, actionrpg, choicesmatter, third-personshooter19.99bioware",0.5304078997652028
606,RIFT,39120.0,"pvp, onlineco-op, charactercustomization, fantasy, magic, fps, onlinemulti-player, first-person, mmo, steamtradingcards, strategy, freetoplay, adventure, rpg, multiplayer, crafting, singleplayer, action, openworld, massivelymultiplayer, mmorpg, onlineco-op, survival, co-op, multi-player, in-apppurchases0.0trion worlds",0.527139401444959
29524,Contrast,224460.0,"steamcloud, 3dplatformer, storyrich, steamtradingcards, short, noir, indie, atmospheric, puzzle, casual, adventure, femaleprotagonist, greatsoundtrack, platformer, single-player, puzzle-platformer, detective, singleplayer, thirdperson, mystery, fullcontrollersupport, steamachievements9.99compulsion games",0.5269023927827838
29879,The Swapper,231160.0,"psychologicalhorror, 2d, difficult, sci-fi, metroidvania, storyrich, steamtradingcards, indie, atmospheric, puzzle, space, adventure, greatsoundtrack, platformer, single-player, puzzle-platformer, horror, singleplayer, action, mystery, fullcontrollersupport, sidescroller, steamachievements, exploration14.99olli harjola, otto hantula, tom jubert, carlo castellano",0.5269023927827838
491,Darksiders™,50620.0,"fantasy, steamcloud, 3dplatformer, action-adventure, metroidvania, characteractiongame, gore, spectaclefighter, puzzle, partialcontrollersupport, adventure, platformer, rpg, single-player, beat'emup, post-apocalyptic, singleplayer, action, thirdperson, openworld, actionrpg, hackandslash, steamachievements, controller19.99vigil games",0.5265810251052585
6635,RimWorld,294100.0,"steamcloud, 2d, sci-fi, strategy, indie, pixelgraphics, sandbox, atmospheric, space, earlyaccess, greatsoundtrack, simulation, single-player, crafting, singleplayer, steamworkshop, action, openworld, management, building, survival, basebuilding, moddable29.99ludeon studios",0.5256932468960945
1448,FINAL FANTASY VII,39140.0,"fantasy, cyberpunk, sci-fi, dystopian, storyrich, strategy, atmospheric, turn-based, retro, partialcontrollersupport, greatsoundtrack, adventure, 1990's, rpg, single-player, turn-basedstrategy, singleplayer, classic, openworld, jrpg, party-basedrpg, steamachievements, exploration11.99square enix",0.5239899982052098
1036,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,208580.0,"charactercustomization, steamcloud, sci-fi, storyrich, multipleendings, atmospheric, turn-based, space, starwars, adventure, femaleprotagonist, rpg, single-player, singleplayer, steamworkshop, action, classic, thirdperson, real-timewithpause, party-basedrpg, choicesmatter, fullcontrollersupport, steamachievements, turn-basedcombat, moddable9.99obsidian entertainment,aspyr (mac, linux, &amp; windows update)",0.5228652113338708
31250,Left 4 Dead 2,550.0,"replayvalue, stats, fps, steamcloud, first-person, localco-op, gore, steamtradingcards, commentaryavailable, survivalhorror, shooter, captionsavailable, adventure, valveanti-cheatenabled, includessourcesdk, single-player, multiplayer, post-apocalyptic, horror, singleplayer, steamworkshop, action, onlineco-op, fullcontrollersupport, zombies, survival, co-op, multi-player, steamachievements, team-based, tactical, moddable19.99valve",0.5223850828954401
1786,Savant - Ascent,259530.0,"music, replayvalue, difficult, 2d, short, indie, pixelgraphics, bullethell, retro, fast-paced, greatsoundtrack, platformer, arcade, single-player, singleplayer, action, steamleaderboards, fullcontrollersupport, scoreattack, gamemaker, shoot'emup, steamachievements, controller1.99d-pad studio",0.5217404244625318
31263,Altitude,41300.0,"casual, partialcontrollersupport, stats, includesleveleditor, simulation, arcade, 2d, indie, flight, single-player, multi-player, steamachievements, multiplayer, shooter, singleplayer, cross-platformmultiplayer, action, freetoplay0.0nimbly games",0.5217404244625318
26903,Assassin’s Creed® Rogue,311560.0,"assassin, stealth, parkour, storyrich, action-adventure, cinematic, historical, sandbox, atmospheric, puzzle, pirates, partialcontrollersupport, adventure, simulation, illuminati, single-player, quick-timeevents, singleplayer, action, thirdperson, openworld, linear19.99ubisoft sofia,ubisoft kiev",0.5217404244625318
1353,MINERVA,235780.0,"adventure, mod, single-player, fps, multiplayer, horror, action, shooter, sci-fi, freetoplay0.0adam foster",0.5217404244625318
479,Faerie Solitaire,38600.0,"casual, mouseonly, steamtradingcards, fantasy, 2d, indie, single-player, cute, steamachievements, singleplayer, puzzle, touch-friendly, cardgame, familyfriendly9.99subsoap",0.5214190567850063
29924,FEZ,224760.0,"2.5d, steamcloud, 2d, metroidvania, indie, pixelgraphics, atmospheric, puzzle, retro, casual, greatsoundtrack, adventure, platformer, single-player, puzzle-platformer, cute, singleplayer, relaxing, action, mystery, steamleaderboards, fullcontrollersupport, steamachievements, exploration, controller9.99polytron corporation",0.5213638217154316
2760,Enforcer: Police Crime Action,318220.0,"crime, adventure, steamtradingcards, simulation, indie, single-player, sandbox, shooter, multiplayer, singleplayer, action, thirdperson, openworld19.99odin game studio",0.5207763214299554
6735,Starbound,211820.0,"onlineco-op, onlinemulti-player, 2d, sci-fi, steamtradingcards, pixelgraphics, indie, sandbox, atmospheric, cross-platformmultiplayer, casual, space, adventure, greatsoundtrack, platformer, rpg, single-player, crafting, multiplayer, singleplayer, steamworkshop, action, openworld, building, survival, co-op, multi-player, steamachievements, exploration14.99chucklefish",0.5207543475716632
20973,Rocksmith® 2014 Edition - Remastered,221680.0,"casual, partialcontrollersupport, music, localco-op, greatsoundtrack, steamtradingcards, shared/splitscreen, simulation, rhythm, education, single-player, in-apppurchases, steamachievements, steamcloud, singleplayer, steamleaderboards39.99ubisoft - san francisco",0.5193054462905121
30894,Bastion,107100.0,"twinstickshooter, music, fantasy, steamcloud, 2d, narration, storyrich, steamtradingcards, indie, colorful, atmospheric, isometric, greatsoundtrack, adventure, rpg, single-player, post-apocalyptic, singleplayer, action, steamleaderboards, actionrpg, hackandslash, fullcontrollersupport, dynamicnarration, steamachievements, controller14.99supergiant games",0.5192992661428674
30062,Arma II: DayZ Mod,224580.0,"fps, walkingsimulator, strategy, sandbox, shooter, freetoplay, partialcontrollersupport, adventure, simulation, rpg, mod, multiplayer, horror, action, openworld, massivelymultiplayer, zombies, survival, co-op, multi-player, third-personshooter, moddable49.99bohemia interactive",0.5168395673802689
1381,Remember Me,228300.0,"3dvision, steamcloud, parkour, cyberpunk, sci-fi, dystopian, storyrich, action-adventure, steamtradingcards, atmospheric, adventure, femaleprotagonist, greatsoundtrack, fighting, platformer, single-player, beat'emup, singleplayer, action, thirdperson, linear, hackandslash, fullcontrollersupport, futuristic, steamachievements29.99dontnod entertainment",0.5158754643476926
24223,Pony Island,405640.0,"psychologicalhorror, stats, 2d, storyrich, gore, steamtradingcards, short, indie, pixelgraphics, experimental, atmospheric, demons, puzzle, greatsoundtrack, single-player, dark, cute, horror, singleplayer, horses, memes, steamachievements, hacking, funny4.99daniel mullins games",0.5155540966701672
621,Portal 2,620.0,"science, stats, fps, steamcloud, first-person, sci-fi, localco-op, storyrich, steamtradingcards, strategy, commentaryavailable, atmospheric, puzzle, space, captionsavailable, adventure, includesleveleditor, femaleprotagonist, platformer, single-player, multiplayer, singleplayer, steamworkshop, action, onlineco-op, fullcontrollersupport, co-op, comedy, steamachievements, funny19.99valve",0.5149178058541043
30781,Dustforce DX,65300.0,"steamcloud, parkour, 2d, difficult, localco-op, steamtradingcards, 4playerlocal, indie, atmospheric, stylized, partialcontrollersupport, fast-paced, greatsoundtrack, timeattack, localmultiplayer, platformer, single-player, singleplayer, action, steamleaderboards, leveleditor, scoreattack, sidescroller, steamachievements9.99hitbox team",0.5149113613151164
425,Alpha Protocol™,34010.0,"storyrich, actionrpg, choicesmatter, charactercustomization, adventure, multipleendings, rpg, stealth, single-player, modern, atmospheric, third-personshooter, romance, singleplayer, action, thirdperson, shooter, cultclassic14.99obsidian entertainment",0.5149113613151164
27277,The Old Tree,346250.0,"casual, adventure, singleplayer, short, 2d, indie, single-player, dark, atmospheric, horror, point&click, relaxing, puzzle, freetoplay0.0red dwarf games",0.5149113613151164
31489,Penguins Arena: Sedna's World,11280.0,"casual, greatsoundtrack, steamtradingcards, memes, indie, single-player, multi-player, onlinemulti-player, multiplayer, fps, action, first-person, shooter, familyfriendly5.99frogames",0.5149113613151164
29240,The LEGO® Movie - Videogame,267530.0,"3dvision, steamcloud, familyfriendly, localco-op, shared/splitscreen, sandbox, batman, casual, adventure, platformer, rpg, single-player, multiplayer, singleplayer, action, thirdperson, openworld, splitscreen, lego, building, fullcontrollersupport, co-op, comedy, steamachievements, funny19.99tt fusion,traveller's tales,feral interactive (mac)",0.5149113613151164
31228,Aliens versus Predator Classic 2000,3730.0,"fast-paced, aliens, gore, stealth, single-player, fps, multi-player, multiplayer, horror, singleplayer, atmospheric, action, classic, first-person, shooter, sci-fi, retro4.99rebellion",0.5149113613151164
25441,Armello,290340.0,"fantasy, darkfantasy, onlinemulti-player, grandstrategy, steamcloud, boardgame, steamtradingcards, strategy, multipleendings, indie, turn-based, tacticalrpg, adventure, greatsoundtrack, valveanti-cheatenabled, rpg, single-player, turn-basedstrategy, multiplayer, cute, singleplayer, cardgame, fullcontrollersupport, in-apppurchases, steamachievements, benchmark, kickstarter, hexgrid19.99league of geeks",0.5149113613151164
28684,ibb &amp; obb,95400.0,"steamcloud, 2d, difficult, familyfriendly, localco-op, steamtradingcards, shared/splitscreen, indie, puzzle, cross-platformmultiplayer, casual, adventure, greatsoundtrack, platformer, cute, multiplayer, puzzle-platformer, action, steamleaderboards, onlineco-op, fullcontrollersupport, co-op, multi-player, steamachievements11.99sparpweed,codeglue",0.5149113613151164
28184,Infinity Wars: Animated Trading Card Game,257730.0,"fantasy, onlinemulti-player, mmo, strategy, indie, tradingcardgame, cross-platformmultiplayer, turn-based, freetoplay, adventure, rpg, single-player, multiplayer, singleplayer, action, cardgame, massivelymultiplayer, multi-player, in-apppurchases, tactical0.0lightmare studios",0.5149113613151164
29633,ENSLAVED™: Odyssey to the West™ Premium Edition,245280.0,"robots, 3dvision, steamcloud, parkour, 3dplatformer, sci-fi, storyrich, action-adventure, atmospheric, adventure, greatsoundtrack, femaleprotagonist, platformer, single-player, post-apocalyptic, singleplayer, action, thirdperson, openworld, linear, hackandslash, fullcontrollersupport, steamachievements, controller19.99ninja theory",0.5149113613151164
3642,Windward,326410.0,"sailing, steamcloud, steamtradingcards, strategy, indie, sandbox, atmospheric, cross-platformmultiplayer, pirates, trading, adventure, rpg, single-player, multiplayer, singleplayer, action, openworld, proceduralgeneration, economy, mmorpg, fullcontrollersupport, chooseyourownadventure, co-op, multi-player, steamachievements, naval, exploration9.99tasharen entertainment inc.",0.514589993637591
344,Gratuitous Space Battles,41800.0,"space, steamtradingcards, building, strategy, simulation, indie, single-player, multi-player, sandbox, multiplayer, singleplayer, 2d, sci-fi, moddable14.99positech games",0.514589993637591
30441,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,214830.0,"anime, stats, fantasy, steamcloud, 2d, indie, experimental, pixelgraphics, puzzle, retro, casual, fast-paced, adventure, greatsoundtrack, rpg, single-player, multiplayer, singleplayer, action, parody, steamleaderboards, jrpg, fullcontrollersupport, co-op, multi-player, comedy, steamachievements, funny9.99opus",0.514589993637591
703,Space Pirates and Zombies,107200.0,"stats, steamcloud, 2d, sci-fi, steamtradingcards, strategy, indie, sandbox, pirates, shooter, space, adventure, top-down, rpg, single-player, singleplayer, action, openworld, proceduralgeneration, zombies, steamachievements, rts, exploration9.99minmax games ltd.",0.514589993637591
30008,DLC Quest,230050.0,"fantasy, 2d, satire, metroidvania, steamtradingcards, short, indie, pixelgraphics, retro, casual, adventure, platformer, single-player, singleplayer, action, parody, steamleaderboards, memes, zombies, sidescroller, comedy, steamachievements, funny, exploration2.99going loud studios",0.5130992046890702
1550,Game Dev Tycoon,239820.0,"replayvalue, steamcloud, 2d, difficult, touch-friendly, steamtradingcards, strategy, indie, sandbox, casual, isometric, greatsoundtrack, adventure, simulation, single-player, singleplayer, steamworkshop, management, economy, gamemaker, comedy, steamachievements, point&click, funny, moddable9.99greenheart games",0.5130511368740557
23946,American Truck Simulator,270880.0,"realistic, first-person, familyfriendly, america, steamtradingcards, indie, atmospheric, casual, partialcontrollersupport, driving, adventure, includesleveleditor, simulation, single-player, multiplayer, singleplayer, relaxing, steamworkshop, action, thirdperson, openworld, management, economy, steamachievements, exploration, moddable19.99scs software",0.5106833678076725
29353,Kingdom Rush,246420.0,"fantasy, steamcloud, difficult, touch-friendly, 2d, steamtradingcards, strategy, indie, casual, towerdefense, adventure, rpg, single-player, singleplayer, action, comedy, steamachievements, tactical, funny9.99ironhide game studio",0.5106833678076725
24793,Mini Metro,287980.0,"steamcloud, difficult, 2d, touch-friendly, steamtradingcards, strategy, indie, puzzle, casual, mouseonly, greatsoundtrack, simulation, single-player, singleplayer, relaxing, steamleaderboards, minimalist, management, building, trains, steamachievements9.99dinosaur polo club",0.5106833678076725
29822,Rogue Legacy,241600.0,"replayvalue, fantasy, 2d, difficult, metroidvania, steamtradingcards, indie, pixelgraphics, adventure, platformer, rpg, single-player, singleplayer, action, rogue-lite, medieval, proceduralgeneration, fullcontrollersupport, rogue-like, sidescroller, steamachievements, permadeath, exploration, controller14.99cellar door games",0.5104085619243339
2210,Tropico 5,245620.0,"steamcloud, steamtradingcards, strategy, historical, sandbox, atmospheric, cross-platformmultiplayer, greatsoundtrack, politics, includesleveleditor, adventure, simulation, rpg, single-player, resourcemanagement, multiplayer, singleplayer, steamworkshop, openworld, citybuilder, management, economy, co-op, multi-player, comedy, steamachievements, rts, funny19.99haemimont games",0.5097192647750962
29894,Gunpoint,206190.0,"stealth, steamcloud, 2d, sci-fi, storyrich, steamtradingcards, short, strategy, indie, pixelgraphics, noir, puzzle, captionsavailable, greatsoundtrack, includesleveleditor, platformer, adventure, single-player, singleplayer, action, leveleditor, gamemaker, comedy, steamachievements, hacking, funny9.99suspicious developments",0.5089419567050816
29793,PAYDAY 2,218620.0,"crime, onlineco-op, htcvive, stealth, fps, first-person, heist, steamtradingcards, strategy, shooter, guncustomization, greatsoundtrack, adventure, simulation, single-player, multiplayer, singleplayer, action, pve, onlineco-op, fullcontrollersupport, co-op, multi-player, in-apppurchases, steamachievements, team-based, tactical, funny4.99nodata",0.5085372157376018
1637,SNOW,244930.0,"onlinemulti-player, steamcloud, realistic, first-person, steamtradingcards, indie, sports, cross-platformmultiplayer, vr, freetoplay, casual, earlyaccess, adventure, simulation, single-player, multiplayer, singleplayer, action, thirdperson, openworld, steamleaderboards, massivelymultiplayer, fullcontrollersupport, memes, multi-player, in-apppurchases, steamachievements, funny, exploration, controller0.0poppermost productions",0.5084679393807315
29433,Race The Sun,253030.0,"htcvive, stats, oculusrift, steamcloud, difficult, sci-fi, steamtradingcards, keyboard/mouse, indie, flight, atmospheric, vr, racing, fast-paced, seated, casual, runner, greatsoundtrack, includesleveleditor, arcade, single-player, singleplayer, steamworkshop, action, gamepad, steamleaderboards, minimalist, fullcontrollersupport, steamachievements, permadeath, kickstarter, controller9.99nodata",0.5078252040256808
29189,Go! Go! Nippon! ~My First Trip to Japan~,251870.0,"casual, anime, storyrich, nudity, adventure, steamtradingcards, datingsim, 2d, mature, single-player, cute, multiplayer, steamcloud, singleplayer, visualnovel, romance9.99overdrive",0.5063790494768163
23329,Tower Unite,394690.0,"onlineco-op, charactercustomization, fps, onlinemulti-player, steamcloud, mmo, indie, sandbox, casual, partialcontrollersupport, racing, earlyaccess, greatsoundtrack, adventure, valveanti-cheatenabled, simulation, rpg, single-player, multiplayer, action, thirdperson, openworld, massivelymultiplayer, memes, zombies, co-op, multi-player, minigolf, funny14.99pixeltail games",0.5058969979605281
29888,Dust: An Elysian Tail,236090.0,"anime, fantasy, steamcloud, 2d, metroidvania, storyrich, steamtradingcards, indie, atmospheric, adventure, greatsoundtrack, platformer, rpg, single-player, beat'emup, cute, singleplayer, action, actionrpg, hackandslash, fullcontrollersupport, sidescroller, steamachievements, exploration, controller14.99humble hearts llc",0.505734746474558
27977,Sleeping Dogs: Definitive Edition,307690.0,"crime, parkour, storyrich, gore, mature, sandbox, atmospheric, shooter, racing, adventure, greatsoundtrack, single-player, martialarts, multiplayer, singleplayer, action, thirdperson, openworld, steamleaderboards, remake, fullcontrollersupport, co-op, steamachievements, third-personshooter29.99united front games,feral interactive (mac)",0.5055756302830027
31072,MX vs. ATV Reflex,55140.0,"racing, partialcontrollersupport, singleplayer, offroad, simulation, single-player, multi-player, steamachievements, sports, steamcloud, multiplayer, action, openworld, moddable19.99double helix games,rainbow studios,thq nordic",0.5055756302830027
24825,Air Brawl,375600.0,"partialcontrollersupport, fast-paced, flight, indie, multi-player, multiplayer, action, freetoplay0.0landfall",0.50541494644424
24279,Commander Cool 2,356070.0,"steamtradingcards, includesleveleditor, fullcontrollersupport, shared/splitscreen, platformer, 2d, indie, localmultiplayer, single-player, steamachievements, steamcloud, action, funny, steamleaderboards, retro2.99orlyapps",0.50541494644424
25497,Party Hard,356570.0,"crime, violent, stealth, 2d, difficult, storyrich, gore, steamtradingcards, shared/splitscreen, strategy, pixelgraphics, indie, retro, darkhumor, greatsoundtrack, top-down, single-player, villainprotagonist, horror, singleplayer, action, localco-op, fullcontrollersupport, comedy, steamachievements, funny12.89pinokl games,kverta",0.50541494644424
4643,Zoombinis,397430.0,"casual, psychologicalhorror, adventure, steamtradingcards, education, single-player, puzzle, classic, familyfriendly9.99terc",0.50541494644424
314,Medal of Honor: Airborne,24840.0,"military, openworld, historical, single-player, fps, multi-player, multiplayer, atmospheric, singleplayer, classic, action, worldwarii, first-person, shooter, war9.99ea los angeles",0.50541494644424
22984,Istrolid,449140.0,"space, onlineco-op, building, strategy, 2d, indie, pixelgraphics, single-player, multi-player, onlinemulti-player, multiplayer, rts, singleplayer, sandbox, cross-platformmultiplayer, sci-fi, freetoplay0.0treeform",0.50541494644424
25747,King's Quest,345390.0,"partialcontrollersupport, episodic, remake, storyrich, choicesmatter, adventure, greatsoundtrack, singleplayer, fantasy, single-player, comedy, steamachievements, point&click, puzzle, classic, funny, action, medieval24.99the odd gentlemen",0.50541494644424
28478,Wild Warfare,312150.0,"massivelymultiplayer, earlyaccess, indie, multi-player, fps, steamachievements, multiplayer, shooter, cross-platformmultiplayer, first-person, action, freetoplay2.99hyper hippo games",0.50541494644424
1523,Space Hulk,242570.0,"gamesworkshop, steamtradingcards, singleplayer, strategy, indie, single-player, multi-player, steamachievements, warhammer40k, boardgame, turn-basedstrategy, multiplayer, cross-platformmultiplayer, tactical, turn-based, sci-fi24.99full control studios",0.50541494644424
294,Tom Clancy's Splinter Cell Chaos Theory®,13570.0,"storyrich, greatsoundtrack, adventure, tactical, stealth, single-player, co-op, atmospheric, multiplayer, third-personshooter, singleplayer, action, classic, thirdperson, shooter9.99ubisoft montreal",0.50541494644424
331,Serious Sam HD: The First Encounter,41000.0,"fps, steamcloud, difficult, first-person, sci-fi, gore, steamtradingcards, indie, colorful, shooter, partialcontrollersupport, adventure, single-player, multiplayer, singleplayer, action, classic, steamleaderboards, aliens, remake, onlineco-op, scoreattack, co-op, multi-player, comedy, steamachievements, funny14.99croteam",0.50541494644424
3833,Echo of Soul,290140.0,"anime, pvp, massivelymultiplayer, mmorpg, steamtradingcards, adventure, onlineco-op, fantasy, rpg, multi-player, fps, onlinemulti-player, multiplayer, action, thirdperson, openworld, freetoplay, mmo0.0mr. blue",0.5050935787667146
1608,Urban Trial Freestyle,243450.0,"racing, physics, steamtradingcards, fullcontrollersupport, simulation, arcade, single-player, sports, steamachievements, steamcloud, singleplayer, action, steamleaderboards6.99tate multimedia",0.5050935787667146
4808,Gender Bender DNA Twister Extreme,321060.0,"casual, anime, nudity, steamtradingcards, datingsim, simulation, indie, illuminati, single-player, comedy, singleplayer, visualnovel, sexualcontent24.99transcendent games",0.5050935787667146
3622,Vertiginous Golf,272890.0,"psychologicalhorror, golf, localmultiplayer, fullcontrollersupport, shared/splitscreen, singleplayer, indie, single-player, multi-player, steamachievements, sports, minigolf, steampunk, multiplayer, steamleaderboards, dystopian9.99kinelco &amp; lone elk creative",0.5050935787667146
24404,LIGHTNING RETURNS™: FINAL FANTASY® XIII,345350.0,"anime, nudity, charactercustomization, fantasy, steamcloud, storyrich, steamtradingcards, atmospheric, shooter, partialcontrollersupport, greatsoundtrack, femaleprotagonist, adventure, rpg, single-player, cute, singleplayer, action, thirdperson, openworld, jrpg, actionrpg, hackandslash, steamachievements19.99square enix",0.5050935787667146
1642,The Wolf Among Us,250320.0,"comicbook, nudity, fantasy, storyrich, cinematic, noir, mature, atmospheric, adventure, greatsoundtrack, single-player, dark, quick-timeevents, detective, singleplayer, action, cartoony, mystery, episodic, fullcontrollersupport, chooseyourownadventure, steamachievements, point&click24.99telltale games",0.5050104012501785
2869,Kinetic Void,227160.0,"space, adventure, steamtradingcards, building, simulation, spacesim, indie, single-player, sandbox, singleplayer, steamworkshop, action, openworld, sci-fi19.99badland studio",0.5047722110891892
2209,Killer is Dead - Nightmare Edition,261110.0,"nudity, steamcloud, cyberpunk, surreal, storyrich, characteractiongame, gore, steamtradingcards, swordplay, indie, atmospheric, spectaclefighter, stylized, adventure, greatsoundtrack, datingsim, single-player, singleplayer, action, thirdperson, steamleaderboards, hackandslash, fullcontrollersupport, comedy, steamachievements, controller19.99kadokawa games / grasshopper manufacture",0.5047722110891892
27723,Everlasting Summer,331470.0,"anime, replayvalue, nudity, steamcloud, 2d, storyrich, multipleendings, indie, mature, romance, freetoplay, casual, partialcontrollersupport, greatsoundtrack, adventure, datingsim, single-player, singleplayer, visualnovel, classic, mystery, choicesmatter, comedy, steamachievements0.0soviet games",0.5037522915652531
30395,Mark of the Ninja,214560.0,"assassin, ninja, replayvalue, stealth, steamcloud, 2d, storyrich, steamtradingcards, short, strategy, indie, atmospheric, puzzle, casual, adventure, platformer, single-player, cartoon, dark, singleplayer, action, steamleaderboards, fullcontrollersupport, sidescroller, steamachievements, controller14.99klei entertainment",0.5024048025314184
30243,Scribblenauts Unlimited,218680.0,"replayvalue, fantasy, steamcloud, 2d, familyfriendly, steamtradingcards, strategy, indie, sandbox, puzzle, casual, adventure, platformer, single-player, cute, multiplayer, singleplayer, steamworkshop, action, openworld, education, comedy, steamachievements, funny, moddable19.995th cell media",0.5015906710816874
153,Oddworld: Abe's Oddysee®,15700.0,"fantasy, difficult, 2d, steamtradingcards, cinematic, atmospheric, puzzle, cultclassic, retro, adventure, platformer, single-player, dark, puzzle-platformer, singleplayer, action, classic, comedy, funny2.99oddworld inhabitants",0.5012800156600795
31235,Mass Effect 2,24980.0,"charactercustomization, sci-fi, storyrich, cinematic, atmospheric, romance, shooter, space, greatsoundtrack, adventure, femaleprotagonist, rpg, single-player, singleplayer, action, classic, thirdperson, real-timewithpause, actionrpg, choicesmatter, third-personshooter19.99bioware",0.5009586479825541
28218,Lethal League,261180.0,"anime, steamcloud, 2d, localco-op, 2dfighter, steamtradingcards, 4playerlocal, shared/splitscreen, indie, pixelgraphics, sports, competitive, cross-platformmultiplayer, fast-paced, greatsoundtrack, adventure, fighting, localmultiplayer, arcade, single-player, multiplayer, singleplayer, action, onlineco-op, fullcontrollersupport, multi-player, steamachievements, funny13.99team reptile",0.5005082463132949
30167,Dragon Nest,11610.0,"anime, massivelymultiplayer, hackandslash, mmorpg, adventure, dragons, fantasy, rpg, co-op, single-player, multi-player, multiplayer, action, dungeoncrawler, freetoplay, mmo0.0eyedentity games inc.",0.5001868786357695
28671,Among the Sleep - Enhanced Edition,250620.0,"psychologicalhorror, stealth, steamcloud, first-person, storyrich, walkingsimulator, steamtradingcards, short, indie, atmospheric, puzzle, survivalhorror, vr, adventure, simulation, single-player, dark, cute, horror, singleplayer, action, fullcontrollersupport, survival, steamachievements, exploration16.99krillbite studio",0.4998338611112151
3768,Stonehearth,253250.0,"fantasy, steamtradingcards, strategy, indie, sandbox, voxel, godgame, earlyaccess, adventure, simulation, rpg, single-player, cute, crafting, multiplayer, singleplayer, openworld, citybuilder, management, building, survival, rts24.99radiant entertainment",0.49951249343368964
30200,RPG Maker VX Ace,220700.0,"anime, fantasy, design&amp;illustration, 2d, rpgmaker, steamtradingcards, webpublishing, pixelgraphics, sandbox, software, adventure, design&illustration, rpg, steamworkshop, programming, action, gamedevelopment, jrpg, gamemaker, education69.99kadokawa",0.49951249343368964
29830,Interstellar Marines,236370.0,"stats, fps, steamcloud, realistic, first-person, sci-fi, indie, atmospheric, cross-platformmultiplayer, shooter, partialcontrollersupport, space, earlyaccess, adventure, simulation, rpg, single-player, multiplayer, horror, singleplayer, action, steamleaderboards, onlineco-op, co-op, multi-player, steamachievements, team-based, tactical9.99zero point software",0.4992257830547209
7840,Planet Explorers,237870.0,"onlineco-op, onlinemulti-player, sci-fi, walkingsimulator, steamtradingcards, indie, sandbox, voxel, cross-platformmultiplayer, partialcontrollersupport, adventure, simulation, rpg, single-player, multiplayer, crafting, singleplayer, steamworkshop, action, thirdperson, openworld, actionrpg, massivelymultiplayer, building, survival, co-op, multi-player, exploration14.99pathea games",0.4988697580786388
29019,Yet Another Zombie Defense,270550.0,"stats, difficult, localco-op, walkingsimulator, steamtradingcards, shared/splitscreen, strategy, indie, shooter, casual, isometric, towerdefense, arcade, top-down, single-player, multiplayer, horror, singleplayer, action, steamleaderboards, onlineco-op, fullcontrollersupport, zombies, survival, co-op, multi-player, steamachievements, funny1.99awesome games studio",0.49883842978303095
30453,Torchlight II,200710.0,"replayvalue, charactercustomization, fantasy, steamcloud, dungeoncrawler, steamtradingcards, indie, atmospheric, loot, cross-platformmultiplayer, isometric, adventure, rpg, single-player, cartoon, multiplayer, singleplayer, steamworkshop, action, actionrpg, hackandslash, onlineco-op, co-op, multi-player, steamachievements, steampunk, moddable19.99runic games",0.4983393707734545
